Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1672853049,500,,Aggregated,463.400000,0.000000,530,780,930,1000,1200,1400,1600,1800,2400,2500,2500,6359,0,530.0,612.5373597738629,28.31741699999979,2542.6483750000007,58128.302248781256
1672853050,500,,Aggregated,479.000000,0.000000,460,720,890,970,1200,1400,1600,1700,2300,2500,2500,7006,0,460.0,570.6721167642019,28.31741699999979,2542.6483750000007,56761.97459320582
1672853051,500,,Aggregated,480.200000,0.000000,400,660,840,940,1100,1300,1500,1700,2300,2500,2500,7693,0,400.0,540.3726275631102,28.31741699999979,2542.6483750000007,55651.495645391915
1672853052,500,,Aggregated,503.200000,0.000000,360,600,800,910,1100,1300,1500,1700,2300,2500,2500,8380,0,360.0,517.0821578114568,28.31741699999979,2542.6483750000007,54870.642959427205
1672853053,500,,Aggregated,518.400000,0.000000,350,560,760,880,1100,1300,1500,1700,2300,2500,2500,8972,0,350.0,502.60383964032667,28.31741699999979,2542.6483750000007,54900.78923316986
1672853054,500,,Aggregated,538.700000,0.000000,350,540,720,850,1100,1300,1500,1700,2300,2500,2500,9551,0,350.0,496.1286069928815,28.31741699999979,2542.6483750000007,54567.72809129934
1672853055,500,,Aggregated,566.600000,0.000000,360,540,720,830,1100,1300,1500,1700,2200,2500,2500,10071,0,360.0,493.8226872515144,28.31741699999979,2542.6483750000007,54905.071492403935
1672853056,500,,Aggregated,582.300000,0.000000,360,550,730,850,1100,1300,1500,1600,2200,2500,2500,10441,0,360.0,497.53875963154877,28.31741699999979,2542.6483750000007,55376.39747150656
1672853057,500,,Aggregated,590.300000,0.000000,360,570,750,880,1100,1300,1500,1800,2400,2500,2500,10830,0,360.0,511.7444141722066,28.31741699999979,2542.6483750000007,55759.3296398892
1672853058,500,,Aggregated,583.100000,0.000000,370,590,780,900,1200,1400,1600,2000,2700,3200,3200,11220,0,370.0,530.67678002139,28.31741699999979,3182.8003749999993,55778.814349376116
1672853059,500,,Aggregated,572.300000,0.000000,380,610,800,920,1200,1400,1800,2300,2700,3200,3200,11600,0,380.0,544.5469479786201,28.31741699999979,3182.8003749999993,55784.1249137931
1672853060,500,,Aggregated,552.600000,0.000000,380,630,820,940,1200,1400,2000,2300,2700,3200,3200,11965,0,380.0,558.288559762306,28.31741699999979,3182.8003749999993,55773.72770580861
1672853061,500,,Aggregated,530.500000,0.000000,390,650,850,970,1200,1500,2100,2400,2700,3200,3200,12381,0,390.0,573.5307517037394,28.31741699999979,3182.8003749999993,55806.814231483724
1672853062,500,,Aggregated,498.300000,0.000000,390,650,850,970,1200,1500,2200,2400,2800,3200,3200,12698,0,390.0,578.0884878495028,28.31741699999979,3182.8003749999993,56281.01031658529
1672853064,500,,Aggregated,450.300000,0.000000,390,660,870,990,1300,1600,2200,2400,3000,3200,3300,13013,0,390.0,588.9757740405735,28.31741699999979,3294.5192500000003,56623.74179666487
1672853065,500,,Aggregated,411.600000,0.000000,400,670,890,1000,1300,1700,2200,2500,3500,3700,3700,13363,0,400.0,605.4900286839019,28.31741699999979,3699.943416,56581.61804983911
1672853066,500,,Aggregated,386.700000,0.000000,410,680,900,1000,1300,1800,2300,2700,3800,3800,3900,13705,0,410.0,621.199955838306,28.31741699999979,3869.5902500000016,56603.618898212335
1672853067,500,,Aggregated,361.200000,0.000000,410,700,920,1000,1400,1800,2500,3200,3800,3800,3900,14061,0,410.0,639.4088171342013,28.31741699999979,3869.5902500000016,56385.77668729109
1672853068,500,,Aggregated,351.000000,0.000000,420,700,930,1000,1400,2000,2600,3200,3800,3800,3900,14447,0,420.0,650.1549188995638,28.31741699999979,3869.5902500000016,56354.337232643455
1672853069,500,,Aggregated,350.600000,0.000000,420,710,940,1100,1400,2000,2600,3200,3800,3800,3900,14821,0,420.0,655.0105260357615,28.31741699999979,3869.5902500000016,56461.938735577896
1672853070,500,,Aggregated,349.500000,0.000000,430,720,940,1100,1400,2000,2600,3200,3700,3800,3900,15170,0,430.0,659.0379440394216,28.31741699999979,3869.5902500000016,56631.88747528016
1672853071,500,,Aggregated,348.000000,0.000000,430,730,950,1100,1400,2000,2700,3200,3700,3800,3900,15572,0,430.0,668.931091595366,28.31741699999979,3869.5902500000016,56715.94079116363
1672853072,500,,Aggregated,347.900000,0.000000,430,730,950,1100,1500,2100,2700,3200,3700,3800,3900,15922,0,430.0,672.903026946177,28.31741699999979,3869.5902500000016,56744.37331993468
1672853073,500,,Aggregated,349.500000,0.000000,440,740,970,1100,1500,2100,2800,3300,3700,3800,3900,16279,0,440.0,684.0064252304219,28.31741699999979,3869.5902500000016,56687.56428527551
1672853074,500,,Aggregated,344.900000,0.000000,450,760,980,1100,1500,2200,2900,3300,3700,3800,3900,16646,0,450.0,697.0571579208238,28.31741699999979,3869.5902500000016,56567.03886819656
1672853075,500,,Aggregated,347.600000,0.000000,450,760,990,1100,1500,2200,2900,3300,3700,3800,3900,16995,0,450.0,700.182216218183,28.31741699999979,3869.5902500000016,56657.175816416595
1672853076,500,,Aggregated,350.300000,0.000000,460,770,1000,1100,1500,2200,2900,3300,3700,3800,3900,17378,0,460.0,706.6450084251372,28.31741699999979,3869.5902500000016,56595.77016917942
1672853077,500,,Aggregated,353.900000,0.000000,460,780,1000,1100,1500,2300,2800,3300,3700,3800,3900,17745,0,460.0,711.3625628290242,28.31741699999979,3869.5902500000016,56657.47923358693
1672853078,500,,Aggregated,353.900000,0.000000,470,790,1000,1200,1500,2300,2800,3300,3700,3800,3900,18093,0,470.0,716.8111643954586,28.31741699999979,3869.5902500000016,56604.21008124689
1672853079,500,,Aggregated,357.000000,0.000000,480,800,1000,1200,1600,2300,2800,3200,3700,3800,3900,18423,0,480.0,723.0039436706302,28.31741699999979,3869.5902500000016,56454.60847853227
1672853080,500,,Aggregated,356.300000,0.000000,480,810,1000,1200,1600,2300,2800,3200,3700,3800,3900,18829,0,480.0,727.7967071401565,28.31741699999979,3869.5902500000016,56443.32216262149
1672853081,500,,Aggregated,352.400000,0.000000,490,830,1100,1200,1600,2300,2800,3200,3700,3800,3900,19226,0,490.0,732.3400472968382,28.31741699999979,3869.5902500000016,56403.40502444606
1672853082,500,,Aggregated,353.600000,0.000000,490,830,1100,1200,1600,2300,2800,3200,3700,3800,3900,19575,0,490.0,733.4376108272289,28.31741699999979,3869.5902500000016,56414.1067688378
1672853083,500,,Aggregated,353.800000,0.000000,500,830,1100,1200,1600,2300,2800,3200,3700,3800,3900,20122,401,500.0,735.9957327112626,24.541541999994365,3869.5902500000016,55291.1434748037
1672853084,500,,Aggregated,354.900000,0.000000,490,820,1100,1200,1600,2300,2800,3200,3700,3800,3900,20538,800,490.0,732.4906398872835,24.541541999994365,3869.5902500000016,54240.35748368877
1672853085,500,,Aggregated,360.300000,13.600000,480,820,1100,1200,1600,2300,2800,3200,3700,3800,3900,20923,1185,480.0,727.8921625988637,24.37783299999552,3869.5902500000016,53245.125077665725
1672853086,500,,Aggregated,379.400000,56.800000,480,820,1100,1200,1600,2300,2800,3200,3700,3800,3900,21308,1570,480.0,725.8922694495975,24.37783299999552,3869.5902500000016,52285.857048995684
1672853087,500,,Aggregated,379.800000,94.500000,470,820,1100,1200,1600,2200,2700,3100,3700,3800,3900,21683,1945,470.0,724.05042011327,24.37783299999552,3869.5902500000016,51384.254577318636
